message_id,text,category,urgency_level,provenance,urgency_label_source
1575,"Homes destroyed near Central Market, families need shelter, road partially blocked",Shelter,Medium,synthetic,keyword_tier_heuristic
1576,"Displaced families waiting outside East Ward, injured",Shelter,High,synthetic,keyword_tier_heuristic
1577,"Sharing an update, everything seems calm near Marina Road today",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1578,"No food distribution has reached Green Valley yet, road partially blocked",Food,Medium,synthetic,keyword_tier_heuristic
1579,"Homes destroyed near Old Town, families need shelter, elderly stuck",Shelter,High,synthetic,keyword_tier_heuristic
1580,"Main road to Hilltop Nagar blocked by debris, injured",Infrastructure,High,synthetic,keyword_tier_heuristic
1581,"Fire reported at Harbor District, trapped, need fire brigade immediately",Fire,Critical,synthetic,keyword_tier_heuristic
1582,"Someone collapsed at Riverside Colony, bleeding heavily, need doctor urgently",Medical,Critical,synthetic,keyword_tier_heuristic
1583,Medical emergency at Rosewood Lane - a group of people injured,Medical,High,synthetic,keyword_tier_heuristic
1584,"Displaced families waiting outside Marina Road, minor injury",Shelter,Medium,synthetic,keyword_tier_heuristic
1585,"Requesting tents and shelter material at Harbor District, gas leak",Shelter,High,synthetic,keyword_tier_heuristic
1586,"Kitchen fire at Green Valley, road partially blocked, please respond",Fire,Medium,synthetic,keyword_tier_heuristic
1587,"Water levels just checking in at Harbor District, families are stranded",Flood/Rescue,Low,synthetic,keyword_tier_heuristic
1588,"Someone collapsed at Hilltop Nagar, collapsed, need doctor urgently",Medical,Critical,synthetic,keyword_tier_heuristic
1589,"Requesting ration kits for Old Town, collapsed",Food,Critical,synthetic,keyword_tier_heuristic
1590,"River overflowing near East Ward, stranded, send rescue team",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1591,"Requesting ration kits for Rosewood Lane, injured",Food,High,synthetic,keyword_tier_heuristic
1592,"Homes destroyed near Rosewood Lane, families need shelter, water rising slowly",Shelter,Medium,synthetic,keyword_tier_heuristic
1593,"Drinking water contaminated at Fairview Estate, rising water fast",Water,High,synthetic,keyword_tier_heuristic
1594,"Water levels injured at Sunrise Township, families are stranded",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1595,"Families at Sunrise Township have run out of food, minor leak",Food,Low,synthetic,keyword_tier_heuristic
1596,"We are trapped by flood water near Central Market, rising water fast",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1597,"Displaced families waiting outside Hilltop Nagar, elderly stuck",Shelter,High,synthetic,keyword_tier_heuristic
1598,"Communication tower near Marina Road is down, minor leak",Infrastructure,Low,synthetic,keyword_tier_heuristic
1599,"Sharing an update, everything seems calm near Old Town today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1600,"Fire reported at Sunrise Township, roof caving in, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
1601,"Bridge near Marina Road is damaged, gas leak, road unsafe same location as before",Infrastructure,High,synthetic,keyword_tier_heuristic
1602,"Need water tanker sent to Lakeview Apartments, minor leak",Water,Low,synthetic,keyword_tier_heuristic
1603,"Water levels stranded at Harbor District, families are stranded",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1604,"No clean water available at Marina Road for two days, water rising slowly",Water,Medium,synthetic,keyword_tier_heuristic
1605,"Water levels gas leak at Riverside Colony, families are stranded",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1606,Medical emergency at Kings Cross - my whole family low on supplies,Medical,Medium,synthetic,keyword_tier_heuristic
1607,"Sharing an update, everything seems calm near Green Valley today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1608,"Need food supplies delivered to Old Town, when will help arrive",Food,Low,synthetic,keyword_tier_heuristic
1609,"Fire spreading fast near Palm Grove, my neighbor road partially blocked",Fire,Medium,synthetic,keyword_tier_heuristic
1610,"Requesting ration kits for Green Valley, general inquiry",Food,Low,synthetic,keyword_tier_heuristic
1611,"Sharing an update, everything seems calm near Koramangala today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1612,"Displaced families waiting outside Fairview Estate, when will help arrive",Shelter,Low,synthetic,keyword_tier_heuristic
1613,"Fire spreading fast near Fairview Estate, my neighbor collapsed",Fire,Critical,synthetic,keyword_tier_heuristic
1614,Is there a helpline number for general questions about Sector 12?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1615,"Homes destroyed near North Bridge, families need shelter, low on supplies",Shelter,Medium,synthetic,keyword_tier_heuristic
1616,"Homes destroyed near Old Town, families need shelter, smoke everywhere",Shelter,High,synthetic,keyword_tier_heuristic
1617,Just wanted to say thank you to the volunteers at Kings Cross,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1618,"Sharing an update, everything seems calm near North Bridge today",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1619,"Homes destroyed near Sunrise Township, families need shelter, needs help soon",Shelter,Medium,synthetic,keyword_tier_heuristic
1620,"We are trapped by flood water near Palm Grove, gas leak",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1621,"Need an ambulance at Palm Grove, an elderly woman injured",Medical,High,synthetic,keyword_tier_heuristic
1622,"No food distribution has reached Kings Cross yet, on fire",Food,Critical,synthetic,keyword_tier_heuristic
1623,"Fire reported at Koramangala, unconscious, need fire brigade immediately",Fire,Critical,synthetic,keyword_tier_heuristic
1624,Is there a helpline number for general questions about Marina Road?,Other/Irrelevant,High,synthetic,keyword_tier_heuristic
1625,Is there a helpline number for general questions about Rosewood Lane?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1626,"Families at Marina Road have run out of food, needs help soon same location as before",Food,Medium,synthetic,keyword_tier_heuristic
1627,"Bridge near Fairview Estate is damaged, smoke everywhere, road unsafe",Infrastructure,High,synthetic,keyword_tier_heuristic
1628,"Someone collapsed at Central Market, non-urgent request, need doctor urgently",Medical,Low,synthetic,keyword_tier_heuristic
1629,"Communication tower near Station Road is down, low on supplies",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1630,"No clean water available at Fairview Estate for two days, feeling unwell",Water,Medium,synthetic,keyword_tier_heuristic
1631,"Kitchen fire at Hilltop Nagar, unconscious, please respond",Fire,Critical,synthetic,keyword_tier_heuristic
1632,"Bridge near Green Valley is damaged, road partially blocked, road unsafe",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1633,"Requesting ration kits for Koramangala, non-urgent request",Food,Low,synthetic,keyword_tier_heuristic
1634,"Flooding at Lakeview Apartments, my father child missing, need boat rescue",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1635,"the shopkeeper is drowning near Sector 12, please send medical help",Medical,Critical,synthetic,keyword_tier_heuristic
1636,"River overflowing near Central Market, bleeding heavily, send rescue team",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1637,"Requesting ration kits for Lakeview Apartments, rising water fast",Food,High,synthetic,keyword_tier_heuristic
1638,"We are trapped by flood water near Sector 12, gas leak",Flood/Rescue,High,synthetic,keyword_tier_heuristic
1639,"Main road to Fairview Estate blocked by debris, water rising slowly",Infrastructure,Medium,synthetic,keyword_tier_heuristic
1640,"Someone collapsed at Central Market, elderly stuck, need doctor urgently",Medical,High,synthetic,keyword_tier_heuristic
1641,"No clean water available at Station Road for two days, trapped",Water,Critical,synthetic,keyword_tier_heuristic
1642,"Need an ambulance at Sector 12, my sister elderly stuck",Medical,High,synthetic,keyword_tier_heuristic
1643,"No food distribution has reached East Ward yet, rising water fast",Food,High,synthetic,keyword_tier_heuristic
1644,"Random test message, please ignore, sent from Lakeview Apartments",Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1645,"Homes destroyed near Fairview Estate, families need shelter, non-urgent request",Shelter,Low,synthetic,keyword_tier_heuristic
1646,Is there a helpline number for general questions about North Bridge?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1647,"No clean water available at Riverside Colony for two days, feeling unwell",Water,Medium,synthetic,keyword_tier_heuristic
1648,"Power lines down at East Ward, elderly stuck",Infrastructure,High,synthetic,keyword_tier_heuristic
1649,"Sharing an update, everything seems calm near Sunrise Township today",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1650,"Building water rising slowly at Old Town, smoke visible for miles",Fire,Medium,synthetic,keyword_tier_heuristic
1651,"No clean water available at Fairview Estate for two days, elderly stuck same location as before",Water,High,synthetic,keyword_tier_heuristic
1652,"Need food supplies delivered to Lakeview Apartments, road partially blocked",Food,Medium,synthetic,keyword_tier_heuristic
1653,"Drinking water contaminated at Old Town, low on supplies",Water,Medium,synthetic,keyword_tier_heuristic
1654,Medical emergency at Harbor District - my neighbor injured,Medical,High,synthetic,keyword_tier_heuristic
1655,"Water supply cut off at Palm Grove, low on supplies, many households affected",Water,Medium,synthetic,keyword_tier_heuristic
1656,"Families at Whitefield have run out of food, roof caving in",Food,High,synthetic,keyword_tier_heuristic
1657,Is there a helpline number for general questions about Whitefield?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1658,"Kitchen fire at Central Market, bleeding heavily, please respond",Fire,Critical,synthetic,keyword_tier_heuristic
1659,"Temporary shelter overcrowded at Hilltop Nagar, low on supplies",Shelter,Medium,synthetic,keyword_tier_heuristic
1660,"Fire reported at Fairview Estate, roof caving in, need fire brigade immediately",Fire,High,synthetic,keyword_tier_heuristic
1661,Is there a helpline number for general questions about Station Road?,Other/Irrelevant,Low,synthetic,keyword_tier_heuristic
1662,"Need water tanker sent to Koramangala, just checking in",Water,Low,synthetic,keyword_tier_heuristic
1663,"Families at Green Valley have run out of food, minor leak",Food,Low,synthetic,keyword_tier_heuristic
1664,"Flooding at Marina Road, a child needs help soon, need boat rescue",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1665,"Need an ambulance at North Bridge, an unknown man minor injury",Medical,Medium,synthetic,keyword_tier_heuristic
1666,"Main road to Station Road blocked by debris, on fire",Infrastructure,Critical,synthetic,keyword_tier_heuristic
1667,"Kitchen fire at Whitefield, when will help arrive, please respond",Fire,Low,synthetic,keyword_tier_heuristic
1668,"Temporary shelter overcrowded at Lakeview Apartments, buried under rubble",Shelter,Critical,synthetic,keyword_tier_heuristic
1669,"Water levels low on supplies at Sector 12, families are stranded",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1670,"Water supply cut off at Old Town, minor leak, many households affected",Water,Low,synthetic,keyword_tier_heuristic
1671,"Bridge near Millbrook is damaged, severe pain, road unsafe",Infrastructure,High,synthetic,keyword_tier_heuristic
1672,"River overflowing near Harbor District, cannot move, send rescue team",Flood/Rescue,Critical,synthetic,keyword_tier_heuristic
1673,"Need water tanker sent to Koramangala, cardiac arrest",Water,Critical,synthetic,keyword_tier_heuristic
1674,"Random test message, please ignore, sent from East Ward",Other/Irrelevant,High,synthetic,keyword_tier_heuristic
1675,"Random test message, please ignore, sent from Rosewood Lane",Other/Irrelevant,Medium,synthetic,keyword_tier_heuristic
1676,"River overflowing near Hilltop Nagar, road partially blocked, send rescue team",Flood/Rescue,Medium,synthetic,keyword_tier_heuristic
1677,"Requesting ration kits for Fairview Estate, bleeding heavily",Food,Critical,synthetic,keyword_tier_heuristic
1678,"Main road to Old Town blocked by debris, roof caving in",Infrastructure,High,synthetic,keyword_tier_heuristic
1679,"the shopkeeper is water rising slowly near East Ward, please send medical help",Medical,Medium,synthetic,keyword_tier_heuristic
1680,"No clean water available at Fairview Estate for two days, power has been out",Water,Medium,synthetic,keyword_tier_heuristic
1681,"Homes destroyed near Sector 12, families need shelter, road partially blocked",Shelter,Medium,synthetic,keyword_tier_heuristic
1682,"Bridge near Sunrise Township is damaged, general inquiry, road unsafe",Infrastructure,Low,synthetic,keyword_tier_heuristic
